ride_id,rideable_type,weekdays,duration,start_station_name,end_station_name,member_casual
0B7AE9A6279B4FC7,electric_bike,Wednesday,5.777350000540415,E 58 St & 1 Ave (NW Corner),E 48 St & 3 Ave,member
2874D605977A1A63,electric_bike,Monday,6.739933331807454,Amsterdam Ave & W 66 St,West End Ave & W 60 St,member
05B65F3C9159B968,electric_bike,Thursday,26.879349998633067,Southern Blvd & E 174 St,E 123 St & Lexington Ave,member
0710FB4B256CB8A3,electric_bike,Wednesday,14.327350000540415,1 Ave & E 68 St,E 17 St & 2 Ave,member
448A454278494F1E,classic_bike,Saturday,21.114833331108095,Soissons Landing,Picnic Point,member
8F8155D9ADFE46A9,classic_bike,Tuesday,11.57053333123525,Rivington St & Chrystie St,Washington Pl & 6 Ave,casual
F076153BEA70ED6A,classic_bike,Thursday,23.50503333409627,Broadway & W 48 St,Lexington Ave & E 24 St,casual
5D4829FF35E622B1,classic_bike,Wednesday,2.654366668065389,University Pl & E 14 St,E 9 St & 5 Ave,member
7FCBC50C3840746A,electric_bike,Saturday,10.077100002765656,Frost St & Debevoise Ave,Bleecker St & Forest Ave,member
FA393A8421C14A8A,classic_bike,Sunday,36.083933333555855,Riverside Blvd & W 67 St,W 181 St & Riverside Dr,member
A70EF594AAE9DC4D,electric_bike,Wednesday,44.033850002288816,W 47 St & 6 Ave,E 5 St & Cooper Sq,casual
FF83812D3FC30134,classic_bike,Thursday,5.3016499996185305,Watts St & Greenwich St,Vesey Pl & River Terrace,member
D0E32496A6AFD1B6,electric_bike,Tuesday,12.091650001207988,Cypress Ave & Palmetto St,Sharon St & Olive St,casual
777AC81FF07E0FB7,classic_bike,Friday,8.908450003465017,W 35 St & 8 Ave,W 43 St & 6 Ave,member
AC156B1B660203A2,electric_bike,Sunday,4.59866666396459,Kenmare St & Elizabeth St,Pike St & E Broadway,member
7D3B88C15F8EA21B,electric_bike,Sunday,12.546483333905538,Greene St & Prince St,W 20 St & 10 Ave,member
B348AFBD12DD8E58,electric_bike,Saturday,7.747316666444143,Clinton St & Grand St,William St & Pine St,casual
4639D68336DE4955,classic_bike,Tuesday,7.919650002320608,Throop Ave & Myrtle Ave,Melrose St & Broadway,casual
102B924733D40ADA,electric_bike,Monday,12.694766668478648,E 88 St & Park Ave,Central Park West & W 68 St,member
1F331A0A78F49245,electric_bike,Wednesday,13.613016668955485,Cherry St,Flushing Ave & Vanderbilt Ave,member
BDE831FBFD9892E7,classic_bike,Tuesday,7.6783333341280615,Columbia St & Rivington St,Forsyth St & Grand St,member
7FC3304D25BB5F8E,electric_bike,Friday,4.628799998760224,Catalpa Ave & Woodward Ave,Woodward Ave & Harman St,member
81E5B42A9686B4E8,electric_bike,Tuesday,4.269500001271566,E 163 St & Tiffany St,Prospect Ave & E 167 St,member
EA213185DFA9F450,classic_bike,Thursday,35.40255000193914,E 54 St & 1 Ave,Lenox Ave & W 126 St,member
6D46AD54CBDD7EFD,electric_bike,Sunday,54.823750003178915,Greenwood Ave & E 4 St,Prospect Park SW & 16 St,casual
4061CA3B7B2C5748,electric_bike,Sunday,6.898366665840149,86 St & 37 Ave,31 Ave & 61 St,casual
EB0054BEEE59E120,electric_bike,Thursday,49.48240000009537,Riverside Dr & W 72 St,Washington St & Gansevoort St,casual
15A33F562BD2575A,classic_bike,Sunday,6.727966666221619,West End Ave & W 60 St,11 Ave & W 59 St,member
3DAA2D5573D8E1EC,classic_bike,Monday,19.99409999847412,W 41 St & 8 Ave,Amsterdam Ave & W 79 St,member
FA0AD69DCE5B4E8B,electric_bike,Wednesday,8.14221666653951,E 27 St & 1 Ave,E 35 St & Madison Ave,member
994DDC3EDB5909BD,electric_bike,Thursday,13.760749999682108,Eldert St & Bushwick Ave,Powers St & Olive St,member
D845A7000F919953,electric_bike,Friday,6.744583332538605,Berkeley Pl & 7 Ave,West Drive & Prospect Park West,member
7D3A70327DD47CED,classic_bike,Saturday,10.161233333746592,Lefferts Pl & Franklin Ave,Plaza St West & Flatbush Ave,casual
9E3A0F082EFBE170,classic_bike,Tuesday,3.980066665013631,Great Jones St,E 12 St & 3 Ave,member
E8E9E30B550D81B4,electric_bike,Wednesday,4.350266663233439,W 18 St & 9 Ave,W 18 St & 6 Ave,member
726CE6450D8D88B6,electric_bike,Tuesday,8.837416668732962,Clark St & Henry St,Clinton Ave & Flushing Ave,member
A0B2A8A6B8D6FD40,electric_bike,Thursday,31.141266667842864,Murray St & Greenwich St,W 87 St & West End Ave,casual
64DB0F0885986EA0,classic_bike,Saturday,12.94988333384196,Willoughby Ave & Walworth St,Central Ave & Starr St,casual
73F9B0364604F9FA,electric_bike,Wednesday,7.995516665776571,W Broadway & W Houston St,W 31 St & 7 Ave,member
D12B91E31CC00FD0,classic_bike,Friday,37.49511666695277,University Pl & E 8 St,Prospect Pl & Underhill Ave,member
FF0631311FE6A4DD,electric_bike,Monday,9.403633332252502,India St & Manhattan Ave,44 Dr & Jackson Ave,member
DAA911F4D084D80C,electric_bike,Friday,22.490883334477743,N 9 St & Wythe Ave,Spruce St & Nassau St,member
6EFBC7433EF944B8,electric_bike,Wednesday,7.24074999888738,Franklin Ave & Quincy St,Waverly Ave & Lafayette Ave,member
8885E0E26F694068,classic_bike,Monday,9.82771666844686,Pike St & Monroe St,South St & Gouverneur Ln,member
9E84390672813BA5,electric_bike,Wednesday,24.58778333266576,Nassau Ave & Newell St,Lispenard St & Broadway,member
FB4CAD527DC7D1D8,electric_bike,Wednesday,5.564900000890096,1 Ave & E 16 St,E 1 St & Bowery,member
AC8F2ED30EAAFF27,electric_bike,Wednesday,38.08935000101725,E 182 St & Park Ave,Adam Clayton Powell Blvd & W 126 St,casual
6AEEF66F89DCEF90,classic_bike,Sunday,23.84225000143051,Atlantic Ave & Furman St,Berkeley Pl & 6 Ave,member
C1015334E761BC4B,electric_bike,Tuesday,23.736266668637594,S 5 Pl & S 5 St,Leonard St & Church St,member
9B84A8FE18FD60E0,classic_bike,Sunday,29.51904999812444,Pier 61 at Chelsea Piers,Fulton St & William St,member
0ECBE5560176CF78,electric_bike,Wednesday,6.964916670322419,8 Ave & W 38 St,E 43 St & Madison Ave,member
1C8AC625A65B5BCB,electric_bike,Friday,1.6365000009536743,Vyse Ave & E 181 St,Boston Rd & E 178 St,member
C8AE9A88E6E1C91A,electric_bike,Sunday,5.04523333311081,N 15 St & Wythe Ave,N 7 St & Driggs Ave,casual
95AE7F32AF4DEEAC,electric_bike,Tuesday,16.59333333571752,Lexington Ave & E 26 St,3 Ave & E 72 St,member
5E70741A686B4845,electric_bike,Monday,19.882400000095366,1 Ave & E 16 St,Plaza St West & Flatbush Ave,member
3A0C67E97A919D5E,classic_bike,Wednesday,28.61368333498637,Stanton St & Chrystie St,N 5 St & Northside Piers,member
F1C0B217B047C62B,classic_bike,Wednesday,6.041383334000906,Cooper Square & Astor Pl,E 10 St & Ave A,member
030CE59173384F4A,electric_bike,Wednesday,11.447016664346059,E 47 St & 1 Ave,44 Dr & Jackson Ave,member
020BAE5D03BE1B95,classic_bike,Thursday,9.654083331425985,Jackson Ave & 49 Ave,Huron St & Franklin St,casual
BEF506B349BFAC55,classic_bike,Monday,12.569783333937327,Lafayette St & Grand St,E 7 St & Ave C,member
C4B2B55010424C3F,classic_bike,Saturday,21.88904999891917,E 12 St & 3 Ave,E 2 St & Ave A,member
700185C9603BE819,electric_bike,Friday,20.283349998792012,Warren St & Court St,30 St & 4 Ave,casual
D59BD5538D86659D,electric_bike,Sunday,5.442066665490469,Graham Ave & Grand St,Powers St & Olive St,member
39F70D97EBD52B8F,electric_bike,Sunday,2.8807666659355164,W 22 St & 10 Ave,W 30 St & 10 Ave,member
D23452577C582385,electric_bike,Wednesday,7.647783331076304,Henry St & Atlantic Ave,Front St & Jay St,member
396C5D82B092F7CD,electric_bike,Monday,7.622250000635783,W 22 St & 8 Ave,Greenwich St & Perry St,casual
6B7D3598D4303804,electric_bike,Tuesday,18.163316667079926,4 Ave & E 12 St,8 Ave & W 49 St,casual
5660FF6F39428A0D,electric_bike,Saturday,7.434483333428701,Bond St & Fulton St,Willoughby Ave & Hall St,member
A40439BA2F2017C2,electric_bike,Thursday,8.720683332284292,W 53 St & 10 Ave,Riverside Dr & W 91 St,member
34095554569DF3AC,electric_bike,Wednesday,21.438416667779286,W 54 St & 6 Ave,W 31 St & 7 Ave,casual
9EC165EA71D3BC88,electric_bike,Saturday,22.311966669559478,N 6 St & Bedford Ave,Clark St & Henry St,member
9289DF69F33EF3F4,electric_bike,Sunday,2.872583329677582,Water St & Gouverneur Ln,Fulton St & William St,member
BFDB43F2E1D48AB0,electric_bike,Saturday,18.96461666425069,St Marks Pl & 2 Ave,Dock St & Front St,member
014587FEAC55B5DB,electric_bike,Saturday,15.201599999268849,Front St & Gold St,Willoughby Ave & Hall St,casual
2DD63186D9DA5088,electric_bike,Wednesday,17.424216663837434,Steinway St & Broadway,53 Ave & 94 St,member
CCEDA4C24F80B567,classic_bike,Thursday,37.15805000066757,W 15 St & 10 Ave,Queens Plaza North & Crescent St,member
8D3B899516A33B03,classic_bike,Thursday,17.674200002352396,1 Ave & E 30 St,3 Ave & E 81 St,member
27D5AA754EDE5526,electric_bike,Wednesday,20.738100000222524,E 1 St & 1 Ave,Bushwick Ave & Forrest St,casual
A48FCD66F8E64C3C,classic_bike,Monday,3.866333333651225,Vesey St & Church St,West St & Chambers St,member
57C0FEA9891C6121,electric_bike,Thursday,5.1193999965985615,E 58 St & 3 Ave,2 Ave & E 72 St,casual
21DB1DC693D89113,classic_bike,Friday,9.399533331394196,W 12 St & Hudson St,Great Jones St,member
0E6F0EAEFFB60ECC,classic_bike,Monday,1.65949999888738,E 188 St & Creston Ave,E 188 St & Creston Ave,member
CE933A2E8281922C,classic_bike,Saturday,19.03696666955948,N 5 St & Northside Piers,N 5 St & Northside Piers,casual
699EA616226AF05A,classic_bike,Tuesday,20.94539999961853,8 Ave & W 16 St,11 Ave & W 41 St,casual
C95C9282A3D0ED41,classic_bike,Friday,4.146966663996379,Broadway & W 25 St,W 31 St & 7 Ave,member
C2F88AD9ABF88DBA,electric_bike,Friday,15.327649998664857,W 56 St & 6 Ave,E 13 St & 2 Ave,casual
BA8E825F57F49E47,classic_bike,Monday,3.941100001335144,Greene Ave & Throop Ave,Halsey St & Tompkins Ave,member
F520AE1974E526D8,classic_bike,Tuesday,5.163633334636688,Carlton Ave & St Marks Ave,Lafayette Ave & Ft Greene Pl,member
5FC32BC09F3C5F77,electric_bike,Wednesday,11.426433336734771,Adam Clayton Powell Blvd & W 141 St,Grand Concourse & E 171 St,member
82090F0E05B950AB,electric_bike,Tuesday,14.49498333533605,Fulton St & William St,Jay St & York St,member
4B0138D8DA1FDFA9,classic_bike,Tuesday,2.0408999999364217,Watts St & Greenwich St,Spring St & Hudson St,member
0DA685744DBA098E,classic_bike,Thursday,9.385533332824707,S 4 St & Wythe Ave,Graham Ave & Conselyea St,member
54118D235D58B6B7,classic_bike,Wednesday,9.511416665712993,Columbus Ave & W 72 St,5 Ave & E 78 St,member
3C3EDFBFC252D2FD,classic_bike,Thursday,1.1371333320935568,4 Ave & E 12 St,E 11 St & Broadway,member
1B323FF745196C69,electric_bike,Saturday,12.734516668319703,Greenpoint Ave & West St,S 4 St & Wythe Ave,member
FB41F53473A3A962,classic_bike,Sunday,2.5123833338419597,W 20 St & 10 Ave,W 20 St & 8 Ave,member
5FBDA122CB46ECEB,electric_bike,Monday,8.057166663805644,Thompson St & Bleecker St,Ave A & E 11 St,member
CDDF49197F42A8BB,electric_bike,Friday,10.661116663614909,Lincoln Rd & Ocean Ave,Hancock St & Bedford Ave,member
1C190A8CB187546E,electric_bike,Thursday,9.403766667842865,E 11 St & Ave B,W 18 St & 6 Ave,member
F0C30A71B18AF8B6,classic_bike,Saturday,5.466100001335144,Banker St & Meserole Ave,Kent Ave & N 7 St,member
0B15E5D817EBF67F,electric_bike,Monday,11.213300001621246,Broadway & W 37 St,W 44 St & 11 Ave,casual
B16FA15D11F46EAB,classic_bike,Sunday,5.392750000953674,Cambridge Pl & Gates Ave,DeKalb Ave & Vanderbilt Ave,casual
8D9E548CF9A812DF,electric_bike,Thursday,14.745600001017253,Melrose St & Broadway,Broadway & Berry St,member
52D9EAAE46C8E14B,electric_bike,Friday,26.772716669241586,Steinway St & Broadway,W 21 St & 6 Ave,member
9FDEA8BB44F2D852,electric_bike,Monday,4.191366664568583,Court St & State St,Schermerhorn St & Hoyt St,member
8EFBE04B33B083BF,electric_bike,Tuesday,23.720983334382375,Halsey St & Ralph Ave,Wythe Ave & N 13 St,member
259D5C403C012C39,electric_bike,Saturday,3.678766663869222,E 3 St & 1 Ave,Allen St & Hester St,member
60262442F2E72561,electric_bike,Thursday,8.862683335940043,8 Ave & W 27 St,Thompson St & Bleecker St,member
894A5B81F47C0DB5,electric_bike,Wednesday,19.457066667079925,Roebling St & N 4 St,Centre St & Seneca Ave,member
FCAE3D5A6EBE83B0,electric_bike,Tuesday,7.556566667556763,Madison Ave & E 82 St,E 58 St & 3 Ave,casual
70D21D950ED34E8A,electric_bike,Monday,7.130333332220713,1 Ave & E 118 St,Brook Ave & E 138 St,casual
FB1D1EAC7DD05F92,classic_bike,Thursday,6.653966669241587,Melrose Ave & E 150 St,Lincoln Ave & E 138 St,member
24C3EB55F76F33DF,electric_bike,Saturday,9.838583330313364,Central Park W & W 97 St,E 85 St & York Ave,member
0C28A52FC0118D1A,electric_bike,Friday,10.838950002193451,W 42 St & 6 Ave,W 4 St & 7 Ave S,member
9EEBFF039E91700F,classic_bike,Friday,9.700549999872843,E 13 St & 2 Ave,W 27 St & 6 Ave,member
8A26163658D3A800,electric_bike,Monday,5.181850000222524,West Drive & Prospect Park West,McDonald Ave & Vanderbilt St,member
7ED6474B717A8115,electric_bike,Friday,9.956516667207081,Amsterdam Ave & W 125 St,Madison Ave & E 120 St,member
5A1BE8C11854B573,classic_bike,Sunday,15.775916663805644,Old Fulton St,Willoughby St & Fleet St,member
E26C769E0E025F14,classic_bike,Monday,18.775583334763844,Kent Ave & Grand St,21 St & Queens Plaza North,casual
204D63BB1DBAC9E9,classic_bike,Monday,3.1109833319981894,Ave A & E 14 St,E 5 St & Ave A,member
9A416DA3FD6593F1,classic_bike,Saturday,6.683333333333334,Prospect Pl & Nostrand Ave,Bergen St & Kingston Ave,member
BAB7C0F92A684E51,electric_bike,Monday,7.787016665935516,E 30 St & Park Ave S,Washington Pl & Broadway,member
DE1A930BD1E509AA,classic_bike,Tuesday,10.552133333683013,Spruce St & Nassau St,E 2 St & Ave A,member
02CF530260848773,classic_bike,Tuesday,13.203766667842865,7 St & 5 Ave,Bond St & Fulton St,member
03AA4CB31518D552,classic_bike,Thursday,11.274266668160756,St Marks Pl & 2 Ave,Carmine St & 6 Ave,member
E8BD28B26A8D7E59,classic_bike,Saturday,13.063650000095368,Waverly Ave & Lafayette Ave,Marcy Ave & Lynch St,casual
1F7465FF87B3D3B8,electric_bike,Wednesday,17.72650000254313,Southern Blvd & E 180 St,Southern Blvd & E 180 St,member
D2559298FADBF4F8,electric_bike,Tuesday,8.536716663837433,Central Park West & W 72 St,E 84 St & Park Ave,member
FA546CC96C6EBD54,electric_bike,Wednesday,16.427483332157134,South St & Whitehall St,Grand St & Greene St,casual
43D63C85FF06D668,classic_bike,Tuesday,12.794749999046326,E 53 St & Madison Ave,11 Ave & W 59 St,member
0CF08B236CB35916,classic_bike,Monday,2.163450002670288,39 Dr & 52 St,50 St & Barnett Ave,member
21A9D05FAEA3B54E,electric_bike,Friday,2.9145833333333333,Willoughby Ave & Hall St,DeKalb Ave & Vanderbilt Ave,member
F4291CB1136A94E3,electric_bike,Friday,40.71778333187103,Isham St & Broadway,10 Ave & W 204 St,casual
51045821D3489E69,classic_bike,Tuesday,5.541433334350586,2 Ave & E 96 St,E 88 St & 1 Ave,member
F1D64DA9DD29F5DC,classic_bike,Friday,1.5881500005722047,Rivington St & Chrystie St,Allen St & Rivington St,member
1D2314B911B17B76,electric_bike,Tuesday,13.361649998029073,Broadway & W 38 St,Suffolk St & Stanton St,casual
0E5EE1B642000D2B,electric_bike,Monday,15.415216664473215,E 41 St & Madison Ave (SE corner),Greenwich Ave & Charles St,member
F929B5EAF8476FBC,classic_bike,Friday,6.117449998855591,E 9 St & 5 Ave,E 4 St & 2 Ave,member
8A6951090393EBE2,classic_bike,Tuesday,22.804116666316986,Henry St & Grand St,E 27 St & Park Ave S,member
FF05B138A6D7981C,electric_bike,Wednesday,7.352816665172577,Frederick Douglass Blvd & W 145 St,Broadway & W 168 St,member
8D4B2CFD0569DA64,classic_bike,Monday,4.9008000016212465,E 7 St & Ave A,Allen St & Rivington St,member
5869A284EC9F8859,classic_bike,Tuesday,8.085033333301544,Bank St & Washington St,Pier 61 at Chelsea Piers,member
A7C536A318BCC429,classic_bike,Friday,3.1540166695912677,Gansevoort St & Hudson St,Perry St & Bleecker St,member
E62A2B9CED6CC1B4,classic_bike,Friday,2.9458333333333333,William St & Pine St,South St & Gouverneur Ln,member
BBF8B53B83B7E976,classic_bike,Tuesday,32.34469999869665,Park Circle & East Dr,Park Circle & East Dr,casual
444AFCBFE05807F5,electric_bike,Monday,19.344849999745687,Court St & State St,Howard St & Lafayette St,member
6D2A835E1DE4CBD3,electric_bike,Sunday,10.280933336416881,Madison St & Woodward Ave,Broadway & Madison St,member
6D85066E29B3BB4D,electric_bike,Wednesday,15.088066665331523,W 33 St & 10 Ave,2 Ave & E 72 St,member
0B8126DC1F1B81AC,electric_bike,Saturday,5.285400001207988,E 25 St & 2 Ave,University Pl & E 8 St,member
F9492133D8CF94AA,electric_bike,Saturday,10.936266668637593,2 Ave & E 72 St,2 Ave & E 31 St,member
1537ECAE7F78E7BD,classic_bike,Wednesday,27.92201666434606,103 St & 41 Ave,Irving Ave & Jefferson St,member
91058A0C2B8B42A1,electric_bike,Thursday,5.1982333342234295,41 Ave & 80 St,34 Ave & 89 St,member
10B3E442C7DB5B20,electric_bike,Wednesday,6.754133331775665,W 16 St & The High Line,Broadway & W 25 St,member
C37C8DE5DFEA0CA7,electric_bike,Saturday,10.995149997870127,44 St & Greenpoint Ave,Davis St & Jackson Ave,casual
C49CD0D9C0BE1269,classic_bike,Monday,4.958133331934611,Plaza St West & Flatbush Ave,Prospect Pl & Underhill Ave,member
0243C9E115941EF8,electric_bike,Tuesday,9.208466668923696,Scholes St & Manhattan Ave,Kosciuszko St & Tompkins Ave,member
6AC7F75255BF41A2,electric_bike,Saturday,9.052483332157134,Crescent St & 34 Ave,21 St & Hoyt Ave S,member
4D53677851B8455C,classic_bike,Thursday,26.872883331775665,University Pl & E 14 St,Broadway & W 25 St,member
3ED13590A7E2B37E,electric_bike,Wednesday,17.68230000336965,40 Ave & Crescent St,24 Ave & 26 St,member
FB7D10061B6C23E6,electric_bike,Friday,6.51850000222524,9 Ave & W 18 St,8 Ave & W 38 St,member
CD583F03A961EB5B,electric_bike,Sunday,20.431850000222525,31 Ave & 34 St,35 Ave & 10 St,casual
9BAA166C5AB54A5B,electric_bike,Wednesday,3.5786999980608623,E 6 St & Ave D,E 11 St & Ave B,member
A450B239FFC73C7A,electric_bike,Tuesday,6.768433332443237,9 Ave & W 33 St,11 Ave & W 59 St,member
236E48CAEF53E7F9,electric_bike,Sunday,5.92199999888738,Washington Ave & Park Pl,1 St & 6 Ave,member
30ADBC4E9EBDB6A4,electric_bike,Tuesday,11.399900003274281,Bleecker St & Crosby St,Bank St & Hudson St,member
C26E6D5BF9AF589A,electric_bike,Saturday,20.171050000190736,Fulton St & Irving Pl,Congress St & Hicks St,casual
CD5725F7278B6580,classic_bike,Friday,22.72806666692098,W 106 St & Central Park West,W 74 St & Columbus Ave,member
9FF363B613D13914,classic_bike,Friday,21.263133335113526,N Moore St & Hudson St,Pacific St & Smith St,member
378F47F09200704C,electric_bike,Wednesday,6.533516665299733,Myrtle Ave & Lewis Ave,DeKalb Ave & Bedford Ave,casual
64970081824242A3,electric_bike,Friday,15.8716166694959,Dock St & Front St,Degraw St & Smith St,casual
9F3A960347A88B39,electric_bike,Wednesday,7.743333331743876,31 Ave & 14 St,Queens Plaza North & Crescent St,member
DFBB0016C03D5F05,classic_bike,Tuesday,25.375849997997285,W 41 St & 8 Ave,Cooper Square & Astor Pl,member
EF22FB34023BACA2,electric_bike,Wednesday,5.308583331108093,W 20 St & 7 Ave,10 Ave & W 28 St,member
B50C3B2C13E3DBED,classic_bike,Saturday,6.833466664950053,Warren St & Court St,Schermerhorn St & Hoyt St,member
1930757EA5D25D4D,classic_bike,Monday,8.962299998601278,Central Park West & W 68 St,W 90 St & Amsterdam Ave,member
1B69DAE7322577CB,electric_bike,Friday,14.610416666666667,Bushwick Ave & Harman St,Prospect Pl & Nostrand Ave,member
DEA6DD60E0DBB52D,electric_bike,Friday,54.03083333174388,5 Ave & E 72 St,5 Ave & E 78 St,casual
6D7850872CB41EDE,classic_bike,Saturday,2.041283333301544,1 Ave & E 30 St,2 Ave & E 29 St,member
0988B891BCA6E36B,classic_bike,Thursday,5.902083333333334,46 Ave & 5 St,44 Dr & Jackson Ave,member
AF56FA4542591BDD,electric_bike,Tuesday,12.453150002161662,Amsterdam Ave & W 79 St,St Nicholas Ave & Manhattan Ave,member
6E66EB5E66C690C0,classic_bike,Tuesday,3.290350000063578,W 84 St & Columbus Ave,Amsterdam Ave & W 79 St,member
8E64599E37C3AFDF,electric_bike,Wednesday,15.402866665522257,E 7 St & Ave B,Devoe St & Lorimer St,member
25ECC31DD89ABC13,electric_bike,Friday,39.28821666638056,E 11 St & Broadway,E 63 St & 3 Ave,casual
15D5A9DE226BFC37,electric_bike,Friday,3.5223166664441425,6 Ave & 12 St,3 St & 7 Ave,member
D83253023C7EB152,classic_bike,Saturday,14.233816667397816,Broadway & W 41 St,Broadway & W 48 St,member
DBF78105220150E0,classic_bike,Monday,8.987666666507721,E 39 St & Lexington Ave,E 58 St & 3 Ave,member
4000A5C0618251A9,electric_bike,Thursday,5.621099996566772,E 115 St & Madison Ave,Mt Morris Park W & W 120 St,casual
58702113139CBA6E,classic_bike,Wednesday,7.513133335113525,Astoria Park S & Shore Blvd,Vernon Blvd & 31 Ave,member
3B7EF25DE0ADCFAA,electric_bike,Saturday,7.629149997234345,E 17 St & 2 Ave,7 Ave S & Bleecker St,casual
570380AD494C1930,classic_bike,Thursday,3.0985000014305113,W 25 St & 9 Ave,W 24 St & 7 Ave,member
DECBCC71B0DD855B,classic_bike,Wednesday,7.863916667302449,E 89 St & York Ave,E 84 St & Park Ave,member
6FA1D9FC8A585AF2,classic_bike,Thursday,26.404566665490467,Front St & Jay St,Ave A & E 14 St,casual
E62CF82D8C544804,classic_bike,Sunday,34.43599999745687,Broadway & W 58 St,Broadway & Moylan Pl,casual
231BF2A70D3A9B75,classic_bike,Saturday,7.820833333333334,E 20 St & FDR Dr,E 33 St & 1 Ave,member
3C62B7F6DB66FBE2,electric_bike,Friday,8.15001666545868,W 25 St & 8 Ave,W 47 St & 10 Ave,member
CE4240A619552217,classic_bike,Wednesday,3.6303500016530355,3 Ave & 14 St,10 St & 4 Ave,member
C2047EAA2FCA2F1E,electric_bike,Monday,5.446033330758413,Vernon Blvd & 50 Ave,Greenpoint Ave & Manhattan Ave,member
C27347CBDF2C87EE,electric_bike,Wednesday,17.004900002479552,1 Ave & E 62 St,W 25 St & 9 Ave,member
A72FA791059071BD,classic_bike,Tuesday,15.489983332157134,Allen St & Rivington St,Fulton St & Broadway,member
BC2CCF758A731E1A,electric_bike,Wednesday,16.280599999427796,48 Ave & 5 St,Hope St & Union Ave,member
CB9F23CF174852B3,classic_bike,Tuesday,3.9600333333015443,Broadway & Berry St,N 6 St & Bedford Ave,member
2DD67A07F901F3D7,classic_bike,Sunday,14.593533333142599,Central Park W & W 91 St,Park Ave & E 124 St,casual
5CAD2FD2E8C15CA5,classic_bike,Friday,3.521899998188019,Broadway & E 14 St,Washington Pl & Broadway,member
888CC39052BA78A9,electric_bike,Friday,5.712249998251597,Nassau Ave & Russell St,N 7 St & Driggs Ave,member
C5053B4A9227F390,electric_bike,Friday,18.266266667842864,Adam Clayton Powell Blvd & W 126 St,Broadway & W 185 St,member
7C0F181780F83AEB,classic_bike,Tuesday,69.04351666768392,E 144 St & Brook Ave,E 144 St & Brook Ave,casual
1B30D273E0711A86,electric_bike,Wednesday,16.70774999856949,Union St & Bedford Ave,Forsyth St & Canal St,member
C19FFA9CA6817E15,classic_bike,Thursday,8.438566668828328,1 Ave & E 6 St,Thompson St & Bleecker St,casual
8D684A3A10773E74,classic_bike,Thursday,4.2362333337465925,Little West St & 1 Pl,Bus Slip & State St,member
C7854A35D8DF6613,electric_bike,Thursday,2.8836833318074544,5 Ave & E 72 St,5 Ave & E 72 St,casual
3C0F1CD0347EA3E2,electric_bike,Saturday,32.71969999869665,5 Ave & E 87 St,Central Park W & W 91 St,casual
E4BDD23F89E287DA,classic_bike,Saturday,9.169733333587647,Hancock St & Malcolm X Blvd,Macon St & Nostrand Ave,casual
48FFCC34C2B5F3A8,electric_bike,Thursday,5.953083332379659,26 Ave & 2 St,31 St & Newtown Ave,member
3A0630B60371C65A,electric_bike,Monday,10.66604999701182,Cleveland Pl & Spring St,Broadway & E 21 St,casual
05C7CAF7694CB65F,classic_bike,Wednesday,7.117766666412353,Ave A & E 14 St,E 1 St & Bowery,member
88CB8ABF1BCC1922,electric_bike,Saturday,24.630649999777475,Montrose Ave & Bushwick Ave,St Johns Pl & Kingston Ave,member
E897D5BCDFC827DB,classic_bike,Sunday,10.614833331108093,Dean St & Franklin Ave,Brooklyn Ave & Prospect Pl,member
3F8963D87428BE1D,electric_bike,Wednesday,5.221600000063578,Metropolitan Ave & Bedford Ave,Division Ave & Hooper St,member
153B4632B9056F3E,classic_bike,Monday,7.379550000031789,Pike St & Monroe St,Forsyth St & Broome St,member
06FB8AE0BE6A66BF,electric_bike,Saturday,23.319683333237965,E 7 St & Ave B,Atlantic Ave & Furman St,casual
3880BD92A6192CE7,electric_bike,Wednesday,1.831333331267039,Willow Ave & E 133 St,E 138 St & Willow Ave,member
A56A759F340EE42E,electric_bike,Friday,13.446666665871938,E 31 St & 3 Ave,Norfolk St & Broome St,member
521E7EFBFE56C171,electric_bike,Wednesday,10.725116670131683,W Broadway & W Houston St,W 37 St & 5 Ave,member
314D68C920EFDD84,classic_bike,Sunday,15.12834999958674,2 Ave & E 29 St,E 5 St & Ave A,member
946364395C29DA10,electric_bike,Monday,3.7477333307266236,Nassau Ave & Newell St,N 7 St & Driggs Ave,member
88F2915F60915A9D,classic_bike,Friday,5.062516665458679,E 67 St & Park Ave,E 58 St & 3 Ave,member
EA6C735B2221CD9A,electric_bike,Saturday,4.1709499994913735,Greene Ave & Grandview Ave,Fresh Pond Rd & Eliot Ave,member
7B482890D54A211B,electric_bike,Monday,10.737349998950958,Forley St & Lamont Ave,32 Ave & 75 St,member
74446BB5B0A68F21,classic_bike,Wednesday,3.892800001303355,Rogers Ave & Lincoln Rd,New York Ave & Hawthorne St,member
58B8F96D9496F0D5,electric_bike,Sunday,23.129299998283386,34 Ave & 21 St,Grand St & Havemeyer St,member
B0AAC0614416301D,electric_bike,Monday,14.987000000476836,Dock St & Front St,Fulton St & Waverly Ave,member
CE5D773DAB3EC272,electric_bike,Tuesday,6.5281999985376995,Atlantic Ave & Fort Greene Pl,3 St & 7 Ave,member
264BD339B4C23E8F,classic_bike,Thursday,2.5184666673342386,E 89 St & York Ave,E 85 St & York Ave,member
16A62E9F902A3F36,electric_bike,Friday,11.98125,Central Ave & Himrod St,Montrose Ave & Bushwick Ave,member
DCE0683CAF95A85D,electric_bike,Monday,24.879016665617623,E 156 St & Courtlandt Ave,E 156 St & Courtlandt Ave,casual
